2.979014505630024900e-01,2.108527324703498018e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,2.057000000000000000e+03
2.684779247725044837e-01,1.921585271956634533e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,5.936000000000000000e+03
2.732632885961548963e-01,1.908358332700261228e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,6.652000000000000000e+03
1.232544005001020848e-01,6.138407075255161716e-02,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,6.981000000000000000e+03
4.487350251087324771e-01,3.836065003924189476e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,2.905000000000000000e+03
3.952777145845777218e-01,2.677819110694512061e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,9.459000000000000000e+03
2.939327089188287778e-01,1.815149093220206067e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,1.924000000000000000e+03
2.051880650293597397e-01,9.351003664452839370e-02,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,1.228000000000000000e+03
3.406964374674968932e-01,2.331024043198943185e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,1.665000000000000000e+03
2.164318032844520789e-01,1.113566524270797747e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,2.525000000000000000e+03
3.215454381528463079e-01,2.068122900262221731e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,7.980000000000000000e+02
2.214154138351998036e-01,1.205851087992571569e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,9.056000000000000000e+03
3.215454381528463079e-01,2.068122900262221731e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,5.536000000000000000e+03
1.648398459856442455e-01,7.270478443398552260e-02,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,7.460000000000000000e+02
2.480083406196259554e-01,1.581003937240251511e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,9.380000000000000000e+03
3.240971716329478780e-01,1.968627575693040199e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,4.448000000000000000e+03
2.994434924877422688e-01,2.209025358799387440e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,3.790000000000000000e+02
4.604622352995623724e-01,5.260917727377921738e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,9.076000000000000000e+03
3.048345283009806783e-01,2.202554264870126843e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,3.054000000000000000e+03
2.368271099496862264e-01,1.294550331425762535e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,5.041000000000000000e+03
4.049388600547274009e-02,3.971098562792005349e-02,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,7.380000000000000000e+03
1.908034934132504801e-01,1.091100981666191377e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,6.426000000000000000e+03
2.125908993222530297e-01,1.106129806845644187e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,9.460000000000000000e+02
2.214154138351998036e-01,1.205851087992571569e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,5.288000000000000000e+03
2.584096779791913434e-01,1.631737484291597429e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,5.800000000000000000e+02
2.898119065122738980e-01,1.892602597396793040e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,5.109000000000000000e+03
3.017916795703529109e-01,2.001005521767862672e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,3.381000000000000000e+03
3.215535643330635351e-01,2.088898333457294421e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,5.821000000000000000e+03
1.535643987741211747e-01,7.623527815611352842e-02,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,1.523000000000000000e+03
3.406964374674968932e-01,2.331024043198943185e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,3.283000000000000000e+03
3.362500198811073648e-01,2.477988217566683693e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,5.048000000000000000e+03
8.349122664406453953e-02,5.837475211801139430e-02,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,1.280000000000000000e+02
1.345580445615169041e-01,3.131511068243787027e-02,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,5.406000000000000000e+03
2.323805178810841865e-01,1.276343456663259490e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,3.567000000000000000e+03
3.716220985177361991e-01,2.994080301951012046e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,8.040000000000000000e+03
2.994434924877422688e-01,2.209025358799387440e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,8.318000000000000000e+03
3.240971716329478780e-01,1.968627575693040199e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,1.120000000000000000e+02
2.344176258558320070e-01,1.260827748116209179e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,1.395000000000000000e+03
2.539857836318488160e-01,1.612480982836713983e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,5.230000000000000000e+02
2.370416862183230000e-01,1.167997558160705773e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,4.154000000000000000e+03
2.370416862183230000e-01,1.167997558160705773e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,6.945000000000000000e+03
1.803735317780539305e-01,7.041072146040575075e-02,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,1.676000000000000000e+03
3.048345283009806783e-01,2.202554264870126843e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,7.493000000000000000e+03
4.604622352995623724e-01,5.260917727377921738e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,9.290000000000000000e+02
3.017916795703529109e-01,2.001005521767862672e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,6.478000000000000000e+03
3.362500198811073648e-01,2.477988217566683693e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,2.097000000000000000e+03
3.716220985177361991e-01,2.994080301951012046e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,6.146000000000000000e+03
1.345580445615169041e-01,3.131511068243787027e-02,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,6.190000000000000000e+03
3.929325690060649912e-01,2.734744835253052897e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,7.282000000000000000e+03
2.668617267633159873e-01,1.528733542339477114e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,8.303000000000000000e+03
2.370416862183230000e-01,1.167997558160705773e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,3.677000000000000000e+03
4.741908008494178373e-01,3.782372062807634050e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,5.349000000000000000e+03
2.696846023395216840e-01,1.729212029106021176e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,5.260000000000000000e+03
3.091918141243661378e-01,2.133905936982298246e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,7.079000000000000000e+03
1.695293473488495573e-01,6.613888319978297736e-02,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,1.290000000000000000e+03
3.362500198811073648e-01,2.477988217566683693e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,5.893000000000000000e+03
2.125908993222530297e-01,1.106129806845644187e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,1.074000000000000000e+03
1.955972778151413016e-01,1.055054018018933976e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,4.000000000000000000e+01
3.808382994798600318e-01,3.005865150142327802e-01,3.222880804217713724e-01,5.908141812455535158e-01,5.580026243855377155e-01,5.330000000000000293e-01,6.660000000000000364e-01,5.000000000000000000e-01,3.704000000000000000e+03
